tradition,filename,filepath,commons_title,kept,width,height,licence,artist,credit,description,descriptionurl,source
bihar,Little_world_Aichi_prefecture_-_Main_exhibition_hall_-_Mithila_Painting_India_-_Krishna_and_Radha.jpg,data\style_references\bihar\Little_world_Aichi_prefecture_-_Main_exhibition_hall_-_Mithila_Painting_India_-_Krishna_and_Radha.jpg,"File:Little world, Aichi prefecture - Main exhibition hall - Mithila Painting, India - Krishna and Radha.jpg",,3096,4128,CC BY-SA 3.0,Yanajin33,Own work,リトルワールド 本館展示室 インドのミティーラ画「クリシュナとラーダー」,"https://commons.wikimedia.org/wiki/File:Little_world,_Aichi_prefecture_-_Main_exhibition_hall_-_Mithila_Painting,_India_-_Krishna_and_Radha.jpg",wikimedia_commons
bihar,MWUG_Banner.jpg,data\style_references\bihar\MWUG_Banner.jpg,File:MWUG Banner.jpg,no,2100,550,CC BY-SA 4.0,Bijay Chaurasia,Inter-Community Wiki Meetup,MWUG Banner,https://commons.wikimedia.org/wiki/File:MWUG_Banner.jpg,wikimedia_commons
bihar,Ma_Durga_at_Madhubani_style_at_Kolkata_AP.jpg,data\style_references\bihar\Ma_Durga_at_Madhubani_style_at_Kolkata_AP.jpg,File:Ma Durga at Madhubani style at Kolkata AP.jpg,,4000,2250,CC BY-SA 4.0,Chiring chandan,Own work,"Madhubani style of painting is originated from Madhuban districts of Bihar order Mithila region Nepal. The artists use a variety of medium own finger, twigs, match sticks, etc.Now it wda decorated st Kolkata AP during Navaratri festival.",https://commons.wikimedia.org/wiki/File:Ma_Durga_at_Madhubani_style_at_Kolkata_AP.jpg,wikimedia_commons
bihar,Madhubani_Mahavidyas.jpg,data\style_references\bihar\Madhubani_Mahavidyas.jpg,File:Madhubani Mahavidyas.jpg,,623,850,CC BY-SA 3.0,toyin adepoju,the_birth_of_ten_mahavidyas_with_shiva_parvati_dk47.jpg,"Mithila Painting with the Ten Mahavidyas,Siva and Sakti, with Serpent Coiled Shri Yantra painted in Nepal",https://commons.wikimedia.org/wiki/File:Madhubani_Mahavidyas.jpg,wikimedia_commons
bihar,Madhubani_Painting_2.jpg,data\style_references\bihar\Madhubani_Painting_2.jpg,File:Madhubani Painting 2.jpg,,2340,4160,CC BY-SA 4.0,Sarcastic_Speedster,Own work,Created at home by using original madhubani painting fabric colour and other stuff.,https://commons.wikimedia.org/wiki/File:Madhubani_Painting_2.jpg,wikimedia_commons
bihar,Madhubani_Painting_Exhibition.jpg,data\style_references\bihar\Madhubani_Painting_Exhibition.jpg,File:Madhubani Painting Exhibition.jpg,no,2592,1456,CC BY-SA 3.0,Mithiart.com,Own work,Madhubani Painting Exhibition at CBD Belapur Navi Mumbai,https://commons.wikimedia.org/wiki/File:Madhubani_Painting_Exhibition.jpg,wikimedia_commons
bihar,Madhubani_Painting_of_Ram_-_Sita_Vivah.jpg,data\style_references\bihar\Madhubani_Painting_of_Ram_-_Sita_Vivah.jpg,File:Madhubani Painting of Ram - Sita Vivah.jpg,,2789,3719,CC BY-SA 4.0,Suyash Dwivedi,Own work,Madhubani Painting of Ram - Sita Vivah,https://commons.wikimedia.org/wiki/File:Madhubani_Painting_of_Ram_-_Sita_Vivah.jpg,wikimedia_commons
bihar,Madhubani_Railway_Station.jpg,data\style_references\bihar\Madhubani_Railway_Station.jpg,File:Madhubani Railway Station.jpg,no,4095,2469,CC BY-SA 4.0,Sntshkumar750,Own work,Madhubani Railway Station,https://commons.wikimedia.org/wiki/File:Madhubani_Railway_Station.jpg,wikimedia_commons
bihar,Madhubani_art_at_Kochi.jpg,data\style_references\bihar\Madhubani_art_at_Kochi.jpg,File:Madhubani art at Kochi.jpg,,3264,1836,CC BY-SA 4.0,Chiring chandan,Own work,"Madhubani style of painting is originated from Madhuban districts of Bihar order Mithila region Nepal. The artists use a variety of medium own finger, twigs, match sticks, etc. Now we face this piece of art on a rainy day at Kochi looking for quick shelter and tea. Then we noticed the entirewalls of",https://commons.wikimedia.org/wiki/File:Madhubani_art_at_Kochi.jpg,wikimedia_commons
bihar,Madhubani_art.jpg,data\style_references\bihar\Madhubani_art.jpg,File:Madhubani art.jpg,,2884,2322,FAL,Sumukhi Umesh. The creator of this work is not known.,Self-photographed,Madhubani painting It is also known as Mithila painting and is an art form popular in the state of Mithila in Nepal and Bihar in India. The art form can be traced back to the Ramayana during the 7th century. It is done by women. These paintings used to be done on the walls of the nuptial chamber of ,https://commons.wikimedia.org/wiki/File:Madhubani_art.jpg,wikimedia_commons
bihar,Madhubani_folk_art_img02.jpg,data\style_references\bihar\Madhubani_folk_art_img02.jpg,File:Madhubani folk art img02.jpg,,831,1280,CC BY-SA 4.0,Anugya..Chidar,Own work,This media has been taken in the country: India,https://commons.wikimedia.org/wiki/File:Madhubani_folk_art_img02.jpg,wikimedia_commons
bihar,Madhubani_folk_art.jpg,data\style_references\bihar\Madhubani_folk_art.jpg,File:Madhubani folk art.jpg,,3456,4608,CC BY 4.0,Aaronwarnerella,Own work,"Madhubani painting is a very old form of folk art that originated in the Madhubani district of Bihar. It is made from rice paste and natural colours. Although,in this painting acrylic paint has been used. The paintings show human beings, animals, trees, flowers, birds",https://commons.wikimedia.org/wiki/File:Madhubani_folk_art.jpg,wikimedia_commons
bihar,Madhubani_or_tribal_art_forms_on_water_Bottle.jpg,data\style_references\bihar\Madhubani_or_tribal_art_forms_on_water_Bottle.jpg,File:Madhubani or tribal art forms on water Bottle.jpg,no,963,1280,CC BY-SA 4.0,Imakanksha,Own work,"The artwork features playful fish motifs, abstract shapes, and human figures, giving the bottles a lively and artistic appearance.",https://commons.wikimedia.org/wiki/File:Madhubani_or_tribal_art_forms_on_water_Bottle.jpg,wikimedia_commons
bihar,Madhubani_painiting.jpg,data\style_references\bihar\Madhubani_painiting.jpg,File:Madhubani painiting.jpg,,2250,4000,CC BY-SA 4.0,Elangovan 77,Own work,drawing,https://commons.wikimedia.org/wiki/File:Madhubani_painiting.jpg,wikimedia_commons
bihar,Madhubani_painting_at_Koci.jpg,data\style_references\bihar\Madhubani_painting_at_Koci.jpg,File:Madhubani painting at Koci.jpg,,4000,2250,CC BY-SA 4.0,Chiring chandan,Own work,This media has been taken in the country: India,https://commons.wikimedia.org/wiki/File:Madhubani_painting_at_Koci.jpg,wikimedia_commons
bihar,Madhubani_painting_by_Pooja.jpg,data\style_references\bihar\Madhubani_painting_by_Pooja.jpg,File:Madhubani painting by Pooja.jpg,,1040,480,CC BY-SA 4.0,Eureka143,Own work,This photo has been taken in the country: India,https://commons.wikimedia.org/wiki/File:Madhubani_painting_by_Pooja.jpg,wikimedia_commons
bihar,Madhubani_painting_made_by_Pooja.jpg,data\style_references\bihar\Madhubani_painting_made_by_Pooja.jpg,File:Madhubani painting made by Pooja.jpg,,1040,480,CC BY-SA 4.0,Eureka143,Own work,This photo has been taken in the country: India,https://commons.wikimedia.org/wiki/File:Madhubani_painting_made_by_Pooja.jpg,wikimedia_commons
bihar,Madhubani_painting_made_by_Poojabhardwaj.jpg,data\style_references\bihar\Madhubani_painting_made_by_Poojabhardwaj.jpg,File:Madhubani painting made by Poojabhardwaj.jpg,,1040,480,CC BY-SA 4.0,Eureka143,Own work,This photo has been taken in the country: India,https://commons.wikimedia.org/wiki/File:Madhubani_painting_made_by_Poojabhardwaj.jpg,wikimedia_commons
